lat,lon
36.76,-121.97
36.76,-121.97
36.75,-121.97
36.75,-121.97
36.75,-121.97
36.75,-121.97
36.75,-121.97
36.74,-121.97
36.74,-121.97
36.74,-121.97
36.74,-121.97
36.74,-121.97
36.74,-121.97
36.73,-121.97
36.73,-121.97
36.73,-121.97
36.73,-121.97
36.73,-121.97
36.73,-121.97
36.73,-121.97
36.73,-121.97
36.73,-121.97
36.73,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.72,-121.97
36.71,-121.97
36.71,-121.97
36.71,-121.97
36.7,-121.97
36.7,-121.97
36.7,-121.97
36.7,-121.97
36.7,-121.97
36.7,-121.97
36.7,-121.97
36.7,-121.97
36.7,-121.97
36.7,-121.97
36.7,-121.97
36.68,-121.97
36.68,-121.97
36.68,-121.97
36.68,-121.97
36.68,-121.97
36.68,-121.97
36.68,-121.97
36.68,-121.97
36.68,-121.97
36.68,-121.97
36.68,-121.97
36.68,-121.97
36.67,-121.97
36.67,-121.97
36.67,-121.97
36.67,-121.97
36.67,-121.97
36.67,-121.97
36.67,-121.97
36.67,-121.97
36.67,-121.97
36.67,-121.97
36.66,-121.97
36.66,-121.97
36.55,-121.97
36.55,-121.97
36.52,-121.97
36.52,-121.97
36.43,-121.97
32.970832,-121.969712
36.5089,-121.969357
36.854,-121.9683
36.778473,-121.967731
36.253833,-121.966
36.79,-121.96
36.78,-121.96
36.77,-121.96
36.77,-121.96
36.76,-121.96
36.76,-121.96
36.76,-121.96
36.75,-121.96
36.75,-121.96
36.75,-121.96
36.75,-121.96
36.75,-121.96
36.75,-121.96
36.75,-121.96
36.75,-121.96
36.74,-121.96
36.74,-121.96
36.74,-121.96
36.74,-121.96
36.74,-121.96
36.74,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.73,-121.96
36.72,-121.96
36.71,-121.96
36.71,-121.96
36.71,-121.96
36.69,-121.96
36.69,-121.96
36.69,-121.96
36.68,-121.96
36.68,-121.96
36.66,-121.96
36.65,-121.96
36.666285,-121.957855
36.393833,-121.955833
36.754404,-121.954887
36.798444,-121.954465
36.756617,-121.95038
36.8,-121.95
36.8,-121.95
36.77,-121.95
36.76,-121.95
36.76,-121.95
36.76,-121.95
36.76,-121.95
36.76,-121.95
36.76,-121.95
36.75,-121.95
36.75,-121.95
36.75,-121.95
36.75,-121.95
36.75,-121.95
36.75,-121.95
36.69,-121.95
36.68,-121.95
36.67,-121.95
36.66,-121.95
36.66,-121.95
36.64,-121.95
36.64,-121.95
36.855705,-121.948515
36.85575,-121.948388
36.651481,-121.948156
36.758267,-121.948098
36.761057,-121.947646
36.84776,-121.947238
36.758321,-121.946225
36.75832,-121.945856
36.765135,-121.944733
36.850154,-121.944379
36.782465,-121.941378
36.79,-121.94
36.79,-121.94
36.77,-121.94
36.77,-121.94
36.76,-121.94
36.76,-121.94
36.76,-121.94
36.76,-121.94
36.76,-121.94
36.74,-121.94
36.74,-121.94
36.7,-121.94
36.69,-121.94
36.68,-121.94
36.64,-121.94
36.64,-121.94
36.23,-121.94
36.735436,-121.938258
36.746733,-121.9378
36.697328,-121.936913
36.681349,-121.93326
36.79,-121.93
36.77,-121.93
36.76,-121.93
36.76,-121.93
36.76,-121.93
36.76,-121.93
36.76,-121.93
36.76,-121.93
36.76,-121.93
36.76,-121.93
36.73,-121.93
36.73,-121.93
36.66,-121.93
36.24,-121.93
36.740058,-121.926388
36.351834,-121.923523
36.714484,-121.922641
36.76,-121.92
36.76,-121.92
36.75,-121.92
36.695125,-121.916779
36.764305,-121.916759
36.763255,-121.91036
36.78,-121.91
36.76,-121.91
36.76,-121.91
36.76,-121.91
36.76,-121.91
36.76,-121.91
36.76,-121.91
36.76,-121.91
36.76,-121.91
36.76,-121.91
36.75,-121.91
36.75,-121.91
36.75,-121.91
36.75,-121.91
36.75,-121.91
36.67,-121.91
36.67,-121.91
36.67,-121.91
36.808185,-121.90979
36.778572,-121.905593
36.810384,-121.904297
36.780382,-121.900247
36.81,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.8,-121.9
36.79,-121.9
36.78,-121.9
36.77,-121.9
36.77,-121.9
36.77,-121.9
36.75,-121.9
36.67,-121.9
36.612337,-121.890674
36.8,-121.89
36.8,-121.89
36.8,-121.89
36.8,-121.89
36.798907,-121.88623
36.8062,-121.886
36.8062,-121.886
36.7799,-121.882455
33.157833,-121.881
36.764223,-121.880609
36.638618,-121.880318
36.82,-121.88
36.82,-121.88
36.73,-121.88
36.68,-121.88
36.68,-121.88
36.63,-121.88
36.63,-121.88
36.79,-121.87
36.79,-121.87
36.7,-121.87
36.61,-121.87
36.61,-121.87
33.879667,-121.863333
36.81,-121.86
36.81,-121.86
36.81,-121.86
36.71,-121.86
36.777425,-121.85273
36.777425,-121.85273
36.8,-121.85
36.8,-121.85
36.8,-121.85
36.8,-121.85
36.8,-121.85
36.8,-121.85
36.788,-121.85
36.742473,-121.844037
36.82,-121.84
34.550333,-121.835667
33.73,-121.83
36.768465,-121.820666
36.768465,-121.820666
35.248167,-121.817333
36.0333,-121.8064
33.234,-121.762333
33.733333,-121.749833
35.687,-121.737833
33.213167,-121.728667
35.686333,-121.727667
32.623167,-121.7265
33.873708,-121.716847
33.726667,-121.713
33.885689,-121.700779
33.1975,-121.699333
32.621167,-121.699167
32.6195,-121.671833
35.316167,-121.663167
35.829667,-121.6555
35.32,-121.65
33.743,-121.632833
34.637833,-121.625333
33.2265,-121.614
34.645,-121.610833
32.377832,-121.591577
34.3667,-121.5611
33.8358,-121.5493
35.955333,-121.546667
35.8135,-121.5355
33.625833,-121.5145
33.625833,-121.514333
32.93,-121.51
34.7555,-121.5083
33.827833,-121.504167
35.8035,-121.501667
7.5,-121.5
36.5,-121.5
35.5,-121.5
34.5,-121.5
33.5,-121.5
32.5,-121.5
31.5,-121.5
30.5,-121.5
29.5,-121.5
28.5,-121.5
27.5,-121.5
26.5,-121.5
35.608167,-121.499
35.6,-121.49
32.602167,-121.4745
34.9165,-121.469833
33.857167,-121.465667
33.992384,-121.455675
33.88,-121.44
33.88,-121.44
35.599167,-121.4395
34.755667,-121.416167
34.5895,-121.407333
35.025167,-121.403
35.606,-121.401667
32.596,-121.400333
35.599,-121.385333
35.2,-121.3833
34.812752,-121.379623
35.5905,-121.365833
35.5285,-121.36
33.183667,-121.36
35.3667,-121.3563
32.590667,-121.3515
35.52,-121.35
35.52,-121.35
35.687667,-121.346
34.061505,-121.330206
35.551167,-121.33
35.5785,-121.321333
34.849756,-121.31211
35.54,-121.305333
35.53,-121.3
35.2,-121.3
32.581667,-121.285333
34.112279,-121.28415
34.892167,-121.2795
35.583,-121.269167
34.83,-121.26
34.83,-121.26
35.601667,-121.259
34.872757,-121.252606
35.56,-121.25
35.49,-121.25
35.49,-121.25
33.9575,-121.246167
35.125667,-121.24
34.46,-121.24
34.46,-121.24
35.507333,-121.2345
35.11,-121.23
34.141262,-121.229207
34.884254,-121.222865
34.8715,-121.207333
34.12778,-121.206884
31.058743,-121.19628
34.812167,-121.185333
35.116667,-121.169167
32.178333,-121.1665
33.31,-121.16
33.31,-121.16
29.0,-121.16
33.314167,-121.158833
32.622667,-121.157
34.9555,-121.151636
34.521333,-121.151333
32.62,-121.15
34.882564,-121.148523
34.598641,-121.143742
32.5625,-121.1425
34.943111,-121.137124
32.578833,-121.127333
34.86,-121.11
34.86,-121.11
32.16,-121.11
32.16,-121.11
32.16,-121.11
35.34,-121.09
32.143167,-121.089667
33.386667,-121.089333
35.34,-121.08
31.125961,-121.071061
34.86164,-121.053151
31.146182,-121.051945
35.36,-121.05
34.89,-121.05
34.867155,-121.027391
32.791167,-121.025333
32.79,-121.02
34.214333,-121.016667
34.9976,-121.0083
33.2583,-121.0083
34.985164,-121.005526
34.2245,-120.995333
34.226667,-120.990667
34.62,-120.99
34.62,-120.99
33.117,-120.986
33.11,-120.98
33.11,-120.98
34.899333,-120.978667
34.997497,-120.976222
35.11,-120.97
34.170561,-120.966918
35.009829,-120.946918
35.14,-120.93
35.13,-120.93
35.13,-120.93
34.64,-120.93
34.64,-120.93
33.495501,-120.92597
35.018998,-120.925133
33.499363,-120.923669
34.518167,-120.9145
35.23,-120.91
35.23,-120.91
33.13,-120.91
33.13,-120.91
33.112833,-120.909333
33.503726,-120.907959
31.4415,-120.9063
34.96,-120.9
34.75,-120.9
34.75,-120.9
33.78,-120.9
34.83,-120.89
34.83,-120.89
34.88,-120.88
34.97,-120.87
34.85,-120.87
34.7,-120.8667
34.175,-120.8667
34.8958,-120.8625
34.82,-120.86
34.82,-120.86
34.82,-120.86
34.82,-120.86
34.74,-120.86
34.73,-120.86
34.73,-120.86
34.73,-120.86
34.72,-120.86
34.481667,-120.855833
35.07,-120.85
34.88,-120.85
34.84,-120.85
34.81,-120.85
34.81,-120.85
34.81,-120.85
34.71,-120.85
34.0167,-120.85
34.87,-120.84
34.87,-120.84
34.87,-120.84
34.86,-120.84
34.81,-120.84
34.79,-120.84
34.79,-120.84
34.73,-120.84
34.73,-120.84
34.69,-120.84
34.69,-120.84
34.69,-120.84
33.8,-120.84
33.8,-120.84
34.7,-120.8333
34.87,-120.83
34.85,-120.83
34.85,-120.83
34.84,-120.83
34.81,-120.83
34.81,-120.83
34.8,-120.83
34.8,-120.83
34.75,-120.83
34.75,-120.83
34.75,-120.83
34.74,-120.83
34.74,-120.83
34.73,-120.83
34.73,-120.83
34.73,-120.83
34.73,-120.83
34.73,-120.83
34.73,-120.83
34.71,-120.83
34.61,-120.83
35.14,-120.82
34.86,-120.82
34.86,-120.82
34.84,-120.82
34.84,-120.82
34.81,-120.82
34.81,-120.82
34.81,-120.82
34.6,-120.82
34.6,-120.82
34.57,-120.82
34.57,-120.82
34.17,-120.82
33.8,-120.82
33.8,-120.82
32.4605,-120.818
34.145333,-120.817833
35.06973,-120.817108
34.87,-120.81
34.87,-120.81
34.84,-120.81
34.84,-120.81
34.82,-120.81
34.82,-120.81
34.79,-120.81
34.79,-120.81
34.79,-120.81
34.78,-120.81
34.69,-120.81
34.66,-120.81
34.61,-120.81
34.6,-120.81
34.6,-120.81
34.58,-120.81
34.58,-120.81
34.58,-120.81
34.57,-120.81
34.57,-120.81
34.57,-120.81
34.57,-120.81
34.57,-120.81
34.568167,-120.805
34.8833,-120.8
34.82,-120.8
34.7,-120.8
34.66,-120.8
34.66,-120.8
34.58,-120.8
34.58,-120.8
34.58,-120.8
34.58,-120.8
34.58,-120.8
33.561561,-120.793409
35.082845,-120.79049
34.61,-120.79
34.59,-120.79
34.59,-120.79
34.59,-120.79
34.59,-120.79
34.59,-120.79
34.58,-120.79
34.57,-120.79
34.57,-120.79
34.57,-120.79
32.784354,-120.781516
34.6,-120.78
34.6,-120.78
34.6,-120.78
34.6,-120.78
34.6,-120.78
34.6,-120.78
34.6,-120.78
34.6,-120.78
34.59,-120.78
34.59,-120.78
34.57,-120.78
34.55,-120.78
34.55,-120.78
33.1925,-120.779333
33.437324,-120.773204
34.89,-120.77
34.6,-120.77
34.6,-120.77
34.6,-120.77
34.59,-120.77
34.56,-120.77
34.56,-120.77
34.56,-120.77
34.56,-120.77
34.56,-120.77
34.55,-120.77
34.55,-120.77
34.55,-120.77
32.43,-120.77
33.572925,-120.767549
34.17,-120.766
33.603828,-120.76237
34.56,-120.76
34.56,-120.76
34.56,-120.76
34.56,-120.76
33.19,-120.76
34.6,-120.75
34.49,-120.75
34.49,-120.75
34.361042,-120.74341
34.53,-120.74
34.53,-120.74
34.52,-120.74
34.52,-120.74
34.186,-120.733333
34.48,-120.73
34.48,-120.73
33.615427,-120.729109
34.189833,-120.726
33.239667,-120.720833
33.24,-120.72
34.201333,-120.710333
33.26,-120.71
34.45,-120.7
34.550667,-120.6755
34.49,-120.67
34.49,-120.67
34.49,-120.67
34.49,-120.67
34.49,-120.67
34.1833,-120.65
34.12,-120.65
34.16,-120.64
34.16,-120.64
34.02,-120.64
34.02,-120.64
34.02,-120.64
34.01,-120.64
34.01,-120.64
34.1333,-120.6333
34.16,-120.63
34.14,-120.63
34.14,-120.63
34.14,-120.63
34.14,-120.63
34.14,-120.63
34.14,-120.63
34.14,-120.63
34.13,-120.63
34.12,-120.63
34.12,-120.63
34.1,-120.63
34.1,-120.63
34.1,-120.63
34.09,-120.63
34.03,-120.63
34.01,-120.63
34.01,-120.63
32.84676,-120.628177
34.18,-120.62
34.17,-120.62
34.16,-120.62
34.16,-120.62
34.16,-120.62
34.16,-120.62
34.16,-120.62
34.16,-120.62
34.16,-120.62
34.16,-120.62
34.16,-120.62
34.16,-120.62
34.16,-120.62
34.15,-120.62
34.14,-120.62
34.14,-120.62
34.14,-120.62
34.14,-120.62
34.14,-120.62
34.14,-120.62
34.14,-120.62
34.14,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.13,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.12,-120.62
34.11,-120.62
34.11,-120.62
34.11,-120.62
34.11,-120.62
34.1,-120.62
34.1,-120.62
34.1,-120.62
34.1,-120.62
34.1,-120.62
34.1,-120.62
34.09,-120.62
34.041833,-120.62
34.1167,-120.6167
32.865147,-120.614368
34.17,-120.61
34.17,-120.61
34.17,-120.61
34.17,-120.61
34.16,-120.61
34.16,-120.61
34.16,-120.61
34.16,-120.61
34.15,-120.61
34.15,-120.61
34.15,-120.61
34.15,-120.61
34.15,-120.61
34.14,-120.61
34.14,-120.61
34.14,-120.61
34.14,-120.61
34.12,-120.61
34.12,-120.61
34.12,-120.61
34.12,-120.61
34.12,-120.61
34.12,-120.61
34.12,-120.61
34.12,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.11,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.1,-120.61
34.09,-120.61
34.09,-120.61
34.09,-120.61
34.09,-120.61
34.09,-120.61
34.09,-120.61
34.09,-120.61
34.028167,-120.609
34.084333,-120.607333
34.15,-120.6
34.15,-120.6
34.15,-120.6
34.15,-120.6
34.15,-120.6
34.14,-120.6
34.14,-120.6
34.14,-120.6
34.14,-120.6
34.12,-120.6
34.12,-120.6
34.12,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.11,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.1,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.09,-120.6
34.08,-120.6
34.08,-120.6
34.04,-120.6
32.0958,-120.5972
34.16,-120.59
34.15,-120.59
34.14,-120.59
34.14,-120.59
34.14,-120.59
34.13,-120.59
34.12,-120.59
34.12,-120.59
34.09,-120.59
34.09,-120.59
34.09,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.08,-120.59
34.07,-120.59
34.07,-120.59
34.07,-120.59
34.07,-120.59
34.07,-120.59
34.07,-120.59
34.07,-120.59
34.07,-120.59
34.07,-120.59
34.07,-120.59
34.06,-120.59
34.06,-120.59
34.06,-120.59
34.06,-120.59
34.06,-120.59
34.06,-120.59
34.06,-120.59
34.05,-120.59
34.05,-120.59
34.05,-120.59
34.05,-120.59
34.05,-120.59
34.1333,-120.5833
34.0675,-120.582833
34.33,-120.58
34.33,-120.58
34.13,-120.58
34.13,-120.58
34.12,-120.58
34.12,-120.58
34.11,-120.58
34.11,-120.58
34.11,-120.58
34.11,-120.58
34.1,-120.58
34.09,-120.58
34.09,-120.58
34.09,-120.58
34.09,-120.58
34.09,-120.58
34.08,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.07,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.06,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
34.05,-120.58
32.5295,-120.575833
34.39,-120.57
34.39,-120.57
34.26,-120.57
34.26,-120.57
34.19,-120.57
34.13,-120.57
34.13,-120.57
34.1,-120.57
34.1,-120.57
34.09,-120.57
34.08,-120.57
34.08,-120.57
34.07,-120.57
34.07,-120.57
34.07,-120.57
34.07,-120.57
34.06,-120.57
34.06,-120.57
34.06,-120.57
34.06,-120.57
34.06,-120.57
34.06,-120.57
34.06,-120.57
34.06,-120.57
34.05,-120.57
34.05,-120.57
34.05,-120.57
34.05,-120.57
34.05,-120.57
34.05,-120.57
34.05,-120.57
34.05,-120.57
34.05,-120.57
34.04,-120.57
34.02,-120.57
34.01,-120.57
34.19,-120.56
34.19,-120.56
34.19,-120.56
34.18,-120.56
34.18,-120.56
34.18,-120.56
34.12,-120.56
34.12,-120.56
34.11,-120.56
34.1,-120.56
34.1,-120.56
34.09,-120.56
34.09,-120.56
34.07,-120.56
34.07,-120.56
34.07,-120.56
34.07,-120.56
34.07,-120.56
34.07,-120.56
34.06,-120.56
34.06,-120.56
34.05,-120.56
34.05,-120.56
34.05,-120.56
34.05,-120.56
34.05,-120.56
34.05,-120.56
34.05,-120.56
34.05,-120.56
34.05,-120.56
34.04,-120.56
34.04,-120.56
34.04,-120.56
34.04,-120.56
34.04,-120.56
34.03,-120.56
34.3015,-120.558333
34.014,-120.557667
34.051,-120.556
34.2167,-120.55
34.19,-120.55
34.17,-120.55
34.17,-120.55
34.13,-120.55
34.09,-120.55
34.09,-120.55
34.09,-120.55
34.09,-120.55
34.09,-120.55
34.08,-120.55
34.0667,-120.55
34.05,-120.55
34.05,-120.55
34.05,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.04,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.03,-120.55
34.01,-120.55
34.36,-120.54
34.36,-120.54
34.07,-120.54
34.06,-120.54
34.06,-120.54
34.05,-120.54
34.04,-120.54
34.04,-120.54
34.04,-120.54
34.04,-120.54
34.04,-120.54
34.03,-120.54
34.03,-120.54
34.03,-120.54
34.02,-120.54
34.02,-120.54
34.36,-120.53
34.36,-120.53
34.36,-120.53
34.36,-120.53
34.36,-120.53
34.36,-120.53
34.36,-120.53
34.36,-120.53
34.2,-120.53
34.08,-120.53
34.08,-120.53
34.07,-120.53
34.06,-120.53
34.03,-120.53
34.02,-120.53
34.02,-120.53
34.02,-120.53
34.02,-120.53
34.02,-120.53
34.02,-120.53
34.02,-120.53
34.02,-120.53
34.01,-120.53
34.01,-120.53
34.0,-120.53
34.0,-120.53
34.0,-120.53
34.0,-120.53
34.41,-120.52
34.4,-120.52
34.4,-120.52
34.4,-120.52
34.4,-120.52
34.4,-120.52
34.4,-120.52
34.4,-120.52
34.38,-120.52
34.38,-120.52
34.36,-120.52
34.36,-120.52
34.36,-120.52
34.34,-120.52
34.34,-120.52
34.33,-120.52
34.33,-120.52
34.21,-120.52
34.21,-120.52
34.2,-120.52
34.2,-120.52
34.2,-120.52
34.2,-120.52
34.12,-120.52
34.12,-120.52
34.12,-120.52
34.08,-120.52
34.07,-120.52
34.06,-120.52
34.06,-120.52
34.06,-120.52
34.06,-120.52
34.06,-120.52
34.06,-120.52
34.06,-120.52
34.06,-120.52
34.05,-120.52
34.05,-120.52
34.05,-120.52
34.02,-120.52
34.01,-120.52
34.0,-120.52
34.0,-120.52
33.99,-120.52
33.99,-120.52
33.98,-120.52
33.98,-120.52
33.98,-120.52
33.98,-120.52
33.9805,-120.516667
34.41,-120.51
34.41,-120.51
34.41,-120.51
34.31,-120.51
34.31,-120.51
34.31,-120.51
34.15,-120.51
34.09,-120.51
34.02,-120.51
34.02,-120.51
34.175,-120.5083
33.8667,-120.5083
7.5,-120.5
6.5,-120.5
35.5,-120.5
34.5,-120.5
34.15,-120.5
34.15,-120.5
34.13,-120.5
34.13,-120.5
34.13,-120.5
34.12,-120.5
34.12,-120.5
34.12,-120.5
34.09,-120.5
34.09,-120.5
34.04,-120.5
34.03,-120.5
34.03,-120.5
34.03,-120.5
34.03,-120.5
34.03,-120.5
33.5,-120.5
32.5,-120.5
31.5,-120.5
30.5,-120.5
28.5,-120.5
25.5,-120.5
34.12,-120.49
34.12,-120.49
34.12,-120.49
34.12,-120.49
34.12,-120.49
34.12,-120.49
34.12,-120.49
34.04,-120.49
34.04,-120.49
34.04,-120.49
34.04,-120.49
34.04,-120.49
34.04,-120.49
34.03,-120.49
